data,blur,noise,mode,c,method,iteration,oracle,network_forward,backtracks,mean_rel_primal_error,panel
real,wide,high,bv,0.5,plain-FBHF,236,944,0,0,0.015504147857427597,c
real,wide,high,bv,0.5,plain-FBHF,237,948,0,0,0.01544733066111803,c
real,wide,high,bv,0.5,plain-FBHF,238,952,0,0,0.015390865504741669,c
real,wide,high,bv,0.5,plain-FBHF,239,956,0,0,0.015334748663008213,c
real,wide,high,bv,0.5,plain-FBHF,240,960,0,0,0.015278974547982216,c
real,wide,high,bv,0.5,plain-FBHF,241,964,0,0,0.015223542228341103,c
real,wide,high,bv,0.5,plain-FBHF,242,968,0,0,0.015168449841439724,c
real,wide,high,bv,0.5,plain-FBHF,243,972,0,0,0.015113689005374908,c
real,wide,high,bv,0.5,plain-FBHF,244,976,0,0,0.015059263445436954,c
real,wide,high,bv,0.5,plain-FBHF,245,980,0,0,0.015005165711045265,c
real,wide,high,bv,0.5,plain-FBHF,246,984,0,0,0.014951393939554691,c
real,wide,high,bv,0.5,plain-FBHF,247,988,0,0,0.014897945336997509,c
real,wide,high,bv,0.5,plain-FBHF,248,992,0,0,0.014844817109405994,c
real,wide,high,bv,0.5,plain-FBHF,249,996,0,0,0.014792006462812424,c
real,wide,high,bv,0.5,plain-FBHF,250,1000,0,0,0.014739509671926498,c
real,wide,high,bv,0.5,plain-FBHF,251,1004,0,0,0.01468732487410307,c
real,wide,high,bv,0.5,plain-FBHF,252,1008,0,0,0.014635447412729263,c
real,wide,high,bv,0.5,plain-FBHF,253,1012,0,0,0.01458387728780508,c
real,wide,high,bv,0.5,plain-FBHF,254,1016,0,0,0.014532610774040222,c
real,wide,high,bv,0.5,plain-FBHF,255,1020,0,0,0.014481645077466965,c
real,wide,high,bv,0.5,plain-FBHF,256,1024,0,0,0.014430978335440159,c
real,wide,high,bv,0.5,plain-FBHF,257,1028,0,0,0.01438060775399208,c
real,wide,high,bv,0.5,plain-FBHF,258,1032,0,0,0.014330530539155006,c
real,wide,high,bv,0.5,plain-FBHF,259,1036,0,0,0.014280743896961212,c
real,wide,high,bv,0.5,plain-FBHF,260,1040,0,0,0.014231243170797825,c
real,wide,high,bv,0.5,plain-FBHF,261,1044,0,0,0.014182028360664845,c
real,wide,high,bv,0.5,plain-FBHF,262,1048,0,0,0.014133095741271973,c
real,wide,high,bv,0.5,plain-FBHF,263,1052,0,0,0.01408444344997406,c
real,wide,high,bv,0.5,plain-FBHF,264,1056,0,0,0.014036066830158234,c
real,wide,high,bv,0.5,plain-FBHF,265,1060,0,0,0.013987965881824493,c
real,wide,high,bv,0.5,plain-FBHF,266,1064,0,0,0.013940135017037392,c
real,wide,high,bv,0.5,plain-FBHF,267,1068,0,0,0.013892576098442078,c
real,wide,high,bv,0.5,plain-FBHF,268,1072,0,0,0.013845283538103104,c
real,wide,high,bv,0.5,plain-FBHF,269,1076,0,0,0.01379825547337532,c
real,wide,high,bv,0.5,plain-FBHF,270,1080,0,0,0.013751491904258728,c
real,wide,high,bv,0.5,plain-FBHF,271,1084,0,0,0.013704990968108177,c
real,wide,high,bv,0.5,plain-FBHF,272,1088,0,0,0.013658748008310795,c
real,wide,high,bv,0.5,plain-FBHF,273,1092,0,0,0.013612763956189156,c
real,wide,high,bv,0.5,plain-FBHF,274,1096,0,0,0.01356703694909811,c
real,wide,high,bv,0.5,plain-FBHF,275,1100,0,0,0.013521564193069935,c
real,wide,high,bv,0.5,plain-FBHF,276,1104,0,0,0.013476342894136906,c
real,wide,high,bv,0.5,plain-FBHF,277,1108,0,0,0.013431372120976448,c
real,wide,high,bv,0.5,plain-FBHF,278,1112,0,0,0.013386650010943413,c
real,wide,high,bv,0.5,plain-FBHF,279,1116,0,0,0.01334217470139265,c
real,wide,high,bv,0.5,plain-FBHF,280,1120,0,0,0.013297943398356438,c
real,wide,high,bv,0.5,plain-FBHF,281,1124,0,0,0.013253954239189625,c
real,wide,high,bv,0.5,plain-FBHF,282,1128,0,0,0.013210204429924488,c
real,wide,high,bv,0.5,plain-FBHF,283,1132,0,0,0.013166692107915878,c
real,wide,high,bv,0.5,plain-FBHF,284,1136,0,0,0.013123417273163795,c
real,wide,high,bv,0.5,plain-FBHF,285,1140,0,0,0.013080374337732792,c
real,wide,high,bv,0.5,plain-FBHF,286,1144,0,0,0.013037564232945442,c
real,wide,high,bv,0.5,plain-FBHF,287,1148,0,0,0.012994982302188873,c
real,wide,high,bv,0.5,plain-FBHF,288,1152,0,0,0.01295262761414051,c
real,wide,high,bv,0.5,plain-FBHF,289,1156,0,0,0.012910498306155205,c
real,wide,high,bv,0.5,plain-FBHF,290,1160,0,0,0.012868594378232956,c
real,wide,high,bv,0.5,plain-FBHF,291,1164,0,0,0.012826910242438316,c
real,wide,high,bv,0.5,plain-FBHF,292,1168,0,0,0.012785445898771286,c
real,wide,high,bv,0.5,plain-FBHF,293,1172,0,0,0.012744199484586716,c
real,wide,high,bv,0.5,plain-FBHF,294,1176,0,0,0.01270317193120718,c
real,wide,high,bv,0.5,plain-FBHF,295,1180,0,0,0.012662356719374657,c
real,wide,high,bv,0.5,plain-FBHF,296,1184,0,0,0.012621755711734295,c
real,wide,high,bv,0.5,plain-FBHF,297,1188,0,0,0.012581365182995796,c
real,wide,high,bv,0.5,plain-FBHF,298,1192,0,0,0.012541186064481735,c
real,wide,high,bv,0.5,plain-FBHF,299,1196,0,0,0.012501212768256664,c
real,wide,high,bv,0.5,plain-FBHF,300,1200,0,0,0.012461447156965733,c
real,wide,high,bv,0.5,plain-FBHF,301,1204,0,0,0.012421885505318642,c
real,wide,high,bv,0.5,plain-FBHF,302,1208,0,0,0.012382525950670242,c
real,wide,high,bv,0.5,plain-FBHF,303,1212,0,0,0.012343368493020535,c
real,wide,high,bv,0.5,plain-FBHF,304,1216,0,0,0.012304410338401794,c
real,wide,high,bv,0.5,plain-FBHF,305,1220,0,0,0.012265650555491447,c
real,wide,high,bv,0.5,plain-FBHF,306,1224,0,0,0.012227088212966919,c
real,wide,high,bv,0.5,plain-FBHF,307,1228,0,0,0.012188720516860485,c
real,wide,high,bv,0.5,plain-FBHF,308,1232,0,0,0.01215054839849472,c
real,wide,high,bv,0.5,plain-FBHF,309,1236,0,0,0.012112568132579327,c
real,wide,high,bv,0.5,plain-FBHF,310,1240,0,0,0.012074779719114304,c
real,wide,high,bv,0.5,plain-FBHF,311,1244,0,0,0.012037181295454502,c
real,wide,high,bv,0.5,plain-FBHF,312,1248,0,0,0.011999771930277348,c
real,wide,high,bv,0.5,plain-FBHF,313,1252,0,0,0.01196254976093769,c
real,wide,high,bv,0.5,plain-FBHF,314,1256,0,0,0.011925514787435532,c
real,wide,high,bv,0.5,plain-FBHF,315,1260,0,0,0.011888664215803146,c
real,wide,high,bv,0.5,plain-FBHF,316,1264,0,0,0.01185199711471796,c
real,wide,high,bv,0.5,plain-FBHF,317,1268,0,0,0.011815512552857399,c
real,wide,high,bv,0.5,plain-FBHF,318,1272,0,0,0.011779209598898888,c
real,wide,high,bv,0.5,plain-FBHF,319,1276,0,0,0.011743085458874702,c
real,wide,high,bv,0.5,plain-FBHF,320,1280,0,0,0.011707140132784843,c
real,wide,high,bv,0.5,plain-FBHF,321,1284,0,0,0.011671372689306736,c
real,wide,high,bv,0.5,plain-FBHF,322,1288,0,0,0.01163578126579523,c
real,wide,high,bv,0.5,plain-FBHF,323,1292,0,0,0.011600363999605179,c
real,wide,high,bv,0.5,plain-FBHF,324,1296,0,0,0.01156512089073658,c
real,wide,high,bv,0.5,plain-FBHF,325,1300,0,0,0.011530048213899136,c
real,wide,high,bv,0.5,plain-FBHF,326,1304,0,0,0.01149514690041542,c
real,wide,high,bv,0.5,plain-FBHF,327,1308,0,0,0.011460414156317711,c
real,wide,high,bv,0.5,plain-FBHF,328,1312,0,0,0.011425848118960857,c
real,wide,high,bv,0.5,plain-FBHF,329,1316,0,0,0.011391447857022285,c
real,wide,high,bv,0.5,plain-FBHF,330,1320,0,0,0.01135721243917942,c
real,wide,high,bv,0.5,plain-FBHF,331,1324,0,0,0.011323140934109688,c
real,wide,high,bv,0.5,plain-FBHF,332,1328,0,0,0.011289231479167938,c
real,wide,high,bv,0.5,plain-FBHF,333,1332,0,0,0.011255484074354172,c
real,wide,high,bv,0.5,plain-FBHF,334,1336,0,0,0.01122189499437809,c
real,wide,high,bv,0.5,plain-FBHF,335,1340,0,0,0.011188466101884842,c
real,wide,high,bv,0.5,plain-FBHF,336,1344,0,0,0.011155195534229279,c
real,wide,high,bv,0.5,plain-FBHF,337,1348,0,0,0.011122080497443676,c
real,wide,high,bv,0.5,plain-FBHF,338,1352,0,0,0.011089120991528034,c
real,wide,high,bv,0.5,plain-FBHF,339,1356,0,0,0.011056315153837204,c
real,wide,high,bv,0.5,plain-FBHF,340,1360,0,0,0.011023662984371185,c
real,wide,high,bv,0.5,plain-FBHF,341,1364,0,0,0.010991161689162254,c
real,wide,high,bv,0.5,plain-FBHF,342,1368,0,0,0.01095881313085556,c
real,wide,high,bv,0.5,plain-FBHF,343,1372,0,0,0.01092661265283823,c
real,wide,high,bv,0.5,plain-FBHF,344,1376,0,0,0.010894562117755413,c
real,wide,high,bv,0.5,plain-FBHF,345,1380,0,0,0.010862658731639385,c
real,wide,high,bv,0.5,plain-FBHF,346,1384,0,0,0.010830901563167572,c
real,wide,high,bv,0.5,plain-FBHF,347,1388,0,0,0.010799290612339973,c
real,wide,high,bv,0.5,plain-FBHF,348,1392,0,0,0.010767822153866291,c
real,wide,high,bv,0.5,plain-FBHF,349,1396,0,0,0.010736499913036823,c
real,wide,high,bv,0.5,plain-FBHF,350,1400,0,0,0.010705318301916122,c
real,wide,high,bv,0.5,plain-FBHF,351,1404,0,0,0.010674281045794487,c
real,wide,high,bv,0.5,plain-FBHF,352,1408,0,0,0.010643383488059044,c
real,wide,high,bv,0.5,plain-FBHF,353,1412,0,0,0.010612627491354942,c
real,wide,high,bv,0.5,plain-FBHF,354,1416,0,0,0.010582009330391884,c
real,wide,high,bv,0.5,plain-FBHF,355,1420,0,0,0.010551530867815018,c
real,wide,high,bv,0.5,plain-FBHF,356,1424,0,0,0.01052118930965662,c
real,wide,high,bv,0.5,plain-FBHF,357,1428,0,0,0.01049098465591669,c
real,wide,high,bv,0.5,plain-FBHF,358,1432,0,0,0.010460915043950081,c
real,wide,high,bv,0.5,plain-FBHF,359,1436,0,0,0.010430979542434216,c
real,wide,high,bv,0.5,plain-FBHF,360,1440,0,0,0.01040117722004652,c
real,wide,high,bv,0.5,plain-FBHF,361,1444,0,0,0.010371508076786995,c
real,wide,high,bv,0.5,plain-FBHF,362,1448,0,0,0.01034197025001049,c
real,wide,high,bv,0.5,plain-FBHF,363,1452,0,0,0.010312564671039581,c
real,wide,high,bv,0.5,plain-FBHF,364,1456,0,0,0.010283288545906544,c
real,wide,high,bv,0.5,plain-FBHF,365,1460,0,0,0.010254141874611378,c
real,wide,high,bv,0.5,plain-FBHF,366,1464,0,0,0.010225124657154083,c
real,wide,high,bv,0.5,plain-FBHF,367,1468,0,0,0.010196233168244362,c
real,wide,high,bv,0.5,plain-FBHF,368,1472,0,0,0.010167471133172512,c
real,wide,high,bv,0.5,plain-FBHF,369,1476,0,0,0.01013883389532566,c
real,wide,high,bv,0.5,plain-FBHF,370,1480,0,0,0.010110320523381233,c
real,wide,high,bv,0.5,plain-FBHF,371,1484,0,0,0.010081931948661804,c
real,wide,high,bv,0.5,plain-FBHF,372,1488,0,0,0.010053664445877075,c
real,wide,high,bv,0.5,plain-FBHF,373,1492,0,0,0.010025521740317345,c
real,wide,high,bv,0.5,plain-FBHF,374,1496,0,0,0.009997498244047165,c
real,wide,high,bv,0.5,plain-FBHF,375,1500,0,0,0.009969595819711685,c
real,wide,high,bv,0.5,plain-FBHF,376,1504,0,0,0.009941812604665756,c
real,wide,high,bv,0.5,plain-FBHF,377,1508,0,0,0.009914148598909378,c
real,wide,high,bv,0.5,plain-FBHF,378,1512,0,0,0.00988660380244255,c
real,wide,high,bv,0.5,plain-FBHF,379,1516,0,0,0.00985917542129755,c
real,wide,high,bv,0.5,plain-FBHF,380,1520,0,0,0.009831864386796951,c
real,wide,high,bv,0.5,plain-FBHF,381,1524,0,0,0.00980466976761818,c
real,wide,high,bv,0.5,plain-FBHF,382,1528,0,0,0.009777592495083809,c
real,wide,high,bv,0.5,plain-FBHF,383,1532,0,0,0.009750629775226116,c
real,wide,high,bv,0.5,plain-FBHF,384,1536,0,0,0.009723782539367676,c
real,wide,high,bv,0.5,plain-FBHF,385,1540,0,0,0.009697048924863338,c
real,wide,high,bv,0.5,plain-FBHF,386,1544,0,0,0.009670428931713104,c
real,wide,high,bv,0.5,plain-FBHF,387,1548,0,0,0.009643921628594398,c
real,wide,high,bv,0.5,plain-FBHF,388,1552,0,0,0.009617526084184647,c
real,wide,high,bv,0.5,plain-FBHF,389,1556,0,0,0.009591241367161274,c
real,wide,high,bv,0.5,plain-FBHF,390,1560,0,0,0.009565068408846855,c
real,wide,high,bv,0.5,plain-FBHF,391,1564,0,0,0.009539004415273666,c
real,wide,high,bv,0.5,plain-FBHF,392,1568,0,0,0.009513049386441708,c
real,wide,high,bv,0.5,plain-FBHF,393,1572,0,0,0.009487202391028404,c
real,wide,high,bv,0.5,plain-FBHF,394,1576,0,0,0.009461465291678905,c
real,wide,high,bv,0.5,plain-FBHF,395,1580,0,0,0.009435834363102913,c
real,wide,high,bv,0.5,plain-FBHF,396,1584,0,0,0.009410308673977852,c
real,wide,high,bv,0.5,plain-FBHF,397,1588,0,0,0.009384891018271446,c
real,wide,high,bv,0.5,plain-FBHF,398,1592,0,0,0.009359576739370823,c
real,wide,high,bv,0.5,plain-FBHF,399,1596,0,0,0.009334368631243706,c
real,wide,high,bv,0.5,plain-FBHF,400,1600,0,0,0.009309263899922371,c
real,wide,high,bv,0.5,plain-FBHF,401,1604,0,0,0.009284262545406818,c
real,wide,high,bv,0.5,plain-FBHF,402,1608,0,0,0.009259364567697048,c
real,wide,high,bv,0.5,plain-FBHF,403,1612,0,0,0.009234569035470486,c
real,wide,high,bv,0.5,plain-FBHF,404,1616,0,0,0.009209876880049706,c
real,wide,high,bv,0.5,plain-FBHF,405,1620,0,0,0.009185286238789558,c
real,wide,high,bv,0.5,plain-FBHF,406,1624,0,0,0.009160797111690044,c
real,wide,high,bv,0.5,plain-FBHF,407,1628,0,0,0.009136409498751163,c
real,wide,high,bv,0.5,plain-FBHF,408,1632,0,0,0.009112123399972916,c
real,wide,high,bv,0.5,plain-FBHF,409,1636,0,0,0.009087936952710152,c
real,wide,high,bv,0.5,plain-FBHF,410,1640,0,0,0.009063849225640297,c
real,wide,high,bv,0.5,plain-FBHF,411,1644,0,0,0.0090398620814085,c
real,wide,high,bv,0.5,plain-FBHF,412,1648,0,0,0.009015972726047039,c
real,wide,high,bv,0.5,plain-FBHF,413,1652,0,0,0.008992181159555912,c
real,wide,high,bv,0.5,plain-FBHF,414,1656,0,0,0.008968486450612545,c
real,wide,high,bv,0.5,plain-FBHF,415,1660,0,0,0.008944889530539513,c
real,wide,high,bv,0.5,plain-FBHF,416,1664,0,0,0.008921388536691666,c
real,wide,high,bv,0.5,plain-FBHF,417,1668,0,0,0.00889798253774643,c
real,wide,high,bv,0.5,plain-FBHF,418,1672,0,0,0.008874671533703804,c
real,wide,high,bv,0.5,plain-FBHF,419,1676,0,0,0.00885145552456379,c
real,wide,high,bv,0.5,plain-FBHF,420,1680,0,0,0.008828333579003811,c
real,wide,high,bv,0.5,plain-FBHF,421,1684,0,0,0.008805305697023869,c
real,wide,high,bv,0.5,plain-FBHF,422,1688,0,0,0.008782370947301388,c
real,wide,high,bv,0.5,plain-FBHF,423,1692,0,0,0.008759528398513794,c
real,wide,high,bv,0.5,plain-FBHF,424,1696,0,0,0.008736778981983662,c
real,wide,high,bv,0.5,plain-FBHF,425,1700,0,0,0.008714120835065842,c
real,wide,high,bv,0.5,plain-FBHF,426,1704,0,0,0.008691554889082909,c
real,wide,high,bv,0.5,plain-FBHF,427,1708,0,0,0.008669078350067139,c
real,wide,high,bv,0.5,plain-FBHF,428,1712,0,0,0.008646691218018532,c
real,wide,high,bv,0.5,plain-FBHF,429,1716,0,0,0.008624393492937088,c
real,wide,high,bv,0.5,plain-FBHF,430,1720,0,0,0.008602185174822807,c
real,wide,high,bv,0.5,plain-FBHF,431,1724,0,0,0.008580063469707966,c
real,wide,high,bv,0.5,plain-FBHF,432,1728,0,0,0.008558029308915138,c
real,wide,high,bv,0.5,plain-FBHF,433,1732,0,0,0.00853608176112175,c
real,wide,high,bv,0.5,plain-FBHF,434,1736,0,0,0.008514221757650375,c
real,wide,high,bv,0.5,plain-FBHF,435,1740,0,0,0.008492445573210716,c
real,wide,high,bv,0.5,plain-FBHF,436,1744,0,0,0.008470756933093071,c
real,wide,high,bv,0.5,plain-FBHF,437,1748,0,0,0.008449151180684566,c
real,wide,high,bv,0.5,plain-FBHF,438,1752,0,0,0.008427629247307777,c
real,wide,high,bv,0.5,plain-FBHF,439,1756,0,0,0.008406192064285278,c
real,wide,high,bv,0.5,plain-FBHF,440,1760,0,0,0.008384838700294495,c
real,wide,high,bv,0.5,plain-FBHF,441,1764,0,0,0.008363567292690277,c
real,wide,high,bv,0.5,plain-FBHF,442,1768,0,0,0.008342377841472626,c
real,wide,high,bv,0.5,plain-FBHF,443,1772,0,0,0.008321271277964115,c
real,wide,high,bv,0.5,plain-FBHF,444,1776,0,0,0.008300244808197021,c
real,wide,high,bv,0.5,plain-FBHF,445,1780,0,0,0.00827929936349392,c
real,wide,high,bv,0.5,plain-FBHF,446,1784,0,0,0.008258432149887085,c
real,wide,high,bv,0.5,plain-FBHF,447,1788,0,0,0.008237645961344242,c
real,wide,high,bv,0.5,plain-FBHF,448,1792,0,0,0.008216938003897667,c
real,wide,high,bv,0.5,plain-FBHF,449,1796,0,0,0.008196309208869934,c
real,wide,high,bv,0.5,plain-FBHF,450,1800,0,0,0.008175757713615894,c
real,wide,high,bv,0.5,plain-FBHF,451,1804,0,0,0.008155284449458122,c
real,wide,high,bv,0.5,plain-FBHF,452,1808,0,0,0.008134888485074043,c
real,wide,high,bv,0.5,plain-FBHF,453,1812,0,0,0.008114568889141083,c
real,wide,high,bv,0.5,plain-FBHF,454,1816,0,0,0.00809432566165924,c
real,wide,high,bv,0.5,plain-FBHF,455,1820,0,0,0.008074158802628517,c
real,wide,high,bv,0.5,plain-FBHF,456,1824,0,0,0.008054068312048912,c
real,wide,high,bv,0.5,plain-FBHF,457,1828,0,0,0.00803405325859785,c
real,wide,high,bv,0.5,plain-FBHF,458,1832,0,0,0.008014112710952759,c
real,wide,high,bv,0.5,plain-FBHF,459,1836,0,0,0.007994246669113636,c
real,wide,high,bv,0.5,plain-FBHF,460,1840,0,0,0.007974455133080482,c
real,wide,high,bv,0.5,plain-FBHF,461,1844,0,0,0.007954737171530724,c
real,wide,high,bv,0.5,plain-FBHF,462,1848,0,0,0.00793509278446436,c
real,wide,high,bv,0.5,plain-FBHF,463,1852,0,0,0.007915521040558815,c
real,wide,high,bv,0.5,plain-FBHF,464,1856,0,0,0.007896022871136665,c
real,wide,high,bv,0.5,plain-FBHF,465,1860,0,0,0.007876597344875336,c
real,wide,high,bv,0.5,plain-FBHF,466,1864,0,0,0.007857243530452251,c
real,wide,high,bv,0.5,plain-FBHF,467,1868,0,0,0.007837962359189987,c
real,wide,high,bv,0.5,plain-FBHF,468,1872,0,0,0.007818752899765968,c
real,wide,high,bv,0.5,plain-FBHF,469,1876,0,0,0.0077996146865189075,c
real,wide,high,bv,0.5,plain-FBHF,470,1880,0,0,0.007780547719448805,c
real,wide,high,bv,0.5,plain-FBHF,471,1884,0,0,0.007761550601571798,c
real,wide,high,bv,0.5,plain-FBHF,472,1888,0,0,0.007742623798549175,c
real,wide,high,bv,0.5,plain-FBHF,473,1892,0,0,0.007723766379058361,c
real,wide,high,bv,0.5,plain-FBHF,474,1896,0,0,0.007704977877438068,c
real,wide,high,bv,0.5,plain-FBHF,475,1900,0,0,0.007686259225010872,c
real,wide,high,bv,0.5,plain-FBHF,476,1904,0,0,0.007667609490454197,c
real,wide,high,bv,0.5,plain-FBHF,477,1908,0,0,0.0076490286737680435,c
real,wide,high,bv,0.5,plain-FBHF,478,1912,0,0,0.007630514912307262,c
real,wide,high,bv,0.5,plain-FBHF,479,1916,0,0,0.007612070068717003,c
real,wide,high,bv,0.5,plain-FBHF,480,1920,0,0,0.007593692280352116,c
real,wide,high,bv,0.5,plain-FBHF,481,1924,0,0,0.007575382478535175,c
real,wide,high,bv,0.5,plain-FBHF,482,1928,0,0,0.007557137869298458,c
real,wide,high,bv,0.5,plain-FBHF,483,1932,0,0,0.007538960315287113,c
real,wide,high,bv,0.5,plain-FBHF,484,1936,0,0,0.007520848885178566,c
real,wide,high,bv,0.5,plain-FBHF,485,1940,0,0,0.007502803113311529,c
real,wide,high,bv,0.5,plain-FBHF,486,1944,0,0,0.007484822534024715,c
real,wide,high,bv,0.5,plain-FBHF,487,1948,0,0,0.0074669066816568375,c
real,wide,high,bv,0.5,plain-FBHF,488,1952,0,0,0.007449056021869183,c
real,wide,high,bv,0.5,plain-FBHF,489,1956,0,0,0.007431270554661751,c
real,wide,high,bv,0.5,plain-FBHF,490,1960,0,0,0.00741354888305068,c
real,wide,high,bv,0.5,plain-FBHF,491,1964,0,0,0.007395891007035971,c
real,wide,high,bv,0.5,plain-FBHF,492,1968,0,0,0.007378297857940197,c
real,wide,high,bv,0.5,plain-FBHF,493,1972,0,0,0.0073607671074569225,c
real,wide,high,bv,0.5,plain-FBHF,494,1976,0,0,0.007343299686908722,c
real,wide,high,bv,0.5,plain-FBHF,495,1980,0,0,0.007325895130634308,c
real,wide,high,bv,0.5,plain-FBHF,496,1984,0,0,0.007308552972972393,c
real,wide,high,bv,0.5,plain-FBHF,497,1988,0,0,0.007291273679584265,c
real,wide,high,bv,0.5,plain-FBHF,498,1992,0,0,0.007274055853486061,c
real,wide,high,bv,0.5,plain-FBHF,499,1996,0,0,0.007256899029016495,c
real,wide,high,bv,0.5,plain-FBHF,500,2000,0,0,0.007239804603159428,c
real,wide,high,bv,0.5,plain-FBHF,501,2004,0,0,0.0072227707132697105,c
real,wide,high,bv,0.5,plain-FBHF,502,2008,0,0,0.0072057973593473434,c
real,wide,high,bv,0.5,plain-FBHF,503,2012,0,0,0.007188885007053614,c
real,wide,high,bv,0.5,plain-FBHF,504,2016,0,0,0.007172033190727234,c
real,wide,high,bv,0.5,plain-FBHF,505,2020,0,0,0.0071552409790456295,c
real,wide,high,bv,0.5,plain-FBHF,506,2024,0,0,0.0071385083720088005,c
real,wide,high,bv,0.5,plain-FBHF,507,2028,0,0,0.0071218363009393215,c
real,wide,high,bv,0.5,plain-FBHF,508,2032,0,0,0.007105222903192043,c
real,wide,high,bv,0.5,plain-FBHF,509,2036,0,0,0.007088668644428253,c
real,wide,high,bv,0.5,plain-FBHF,510,2040,0,0,0.0070721739903092384,c
real,wide,high,bv,0.5,plain-FBHF,511,2044,0,0,0.00705573707818985,c
real,wide,high,bv,0.5,plain-FBHF,512,2048,0,0,0.007039359770715237,c
real,wide,high,bv,0.5,plain-FBHF,513,2052,0,0,0.00702304020524025,c
real,wide,high,bv,0.5,plain-FBHF,514,2056,0,0,0.0070067779161036015,c
real,wide,high,bv,0.5,plain-FBHF,515,2060,0,0,0.0069905733689665794,c
real,wide,high,bv,0.5,plain-FBHF,516,2064,0,0,0.006974425166845322,c
real,wide,high,bv,0.5,plain-FBHF,517,2068,0,0,0.006958333775401115,c
real,wide,high,bv,0.5,plain-FBHF,518,2072,0,0,0.006942298263311386,c
real,wide,high,bv,0.5,plain-FBHF,519,2076,0,0,0.006926318630576134,c
real,wide,high,bv,0.5,plain-FBHF,520,2080,0,0,0.006910395342856646,c
real,wide,high,bv,0.5,plain-FBHF,521,2084,0,0,0.00689452700316906,c
real,wide,high,bv,0.5,plain-FBHF,522,2088,0,0,0.006878713611513376,c
real,wide,high,bv,0.5,plain-FBHF,523,2092,0,0,0.006862955167889595,c
real,wide,high,bv,0.5,plain-FBHF,524,2096,0,0,0.0068472521379590034,c
real,wide,high,bv,0.5,plain-FBHF,525,2100,0,0,0.006831602193415165,c
real,wide,high,bv,0.5,plain-FBHF,526,2104,0,0,0.0068160067312419415,c
real,wide,high,bv,0.5,plain-FBHF,527,2108,0,0,0.006800465285778046,c
real,wide,high,bv,0.5,plain-FBHF,528,2112,0,0,0.006784978322684765,c
real,wide,high,bv,0.5,plain-FBHF,529,2116,0,0,0.006769542582333088,c
real,wide,high,bv,0.5,plain-FBHF,530,2120,0,0,0.006754160858690739,c
real,wide,high,bv,0.5,plain-FBHF,531,2124,0,0,0.0067388322204351425,c
real,wide,high,bv,0.5,plain-FBHF,532,2128,0,0,0.0067235552705824375,c
real,wide,high,bv,0.5,plain-FBHF,533,2132,0,0,0.006708331406116486,c
real,wide,high,bv,0.5,plain-FBHF,534,2136,0,0,0.0066931601613759995,c
real,wide,high,bv,0.5,plain-FBHF,535,2140,0,0,0.006678040139377117,c
real,wide,high,bv,0.5,plain-FBHF,536,2144,0,0,0.006662971805781126,c
real,wide,high,bv,0.5,plain-FBHF,537,2148,0,0,0.006647954694926739,c
real,wide,high,bv,0.5,plain-FBHF,538,2152,0,0,0.006632989272475243,c
real,wide,high,bv,0.5,plain-FBHF,539,2156,0,0,0.006618074607104063,c
real,wide,high,bv,0.5,plain-FBHF,540,2160,0,0,0.006603211164474487,c
real,wide,high,bv,0.5,plain-FBHF,541,2164,0,0,0.006588398013263941,c
real,wide,high,bv,0.5,plain-FBHF,542,2168,0,0,0.0065736351534724236,c
real,wide,high,bv,0.5,plain-FBHF,543,2172,0,0,0.006558921653777361,c
real,wide,high,bv,0.5,plain-FBHF,544,2176,0,0,0.0065442584455013275,c
real,wide,high,bv,0.5,plain-FBHF,545,2180,0,0,0.006529645062983036,c
real,wide,high,bv,0.5,plain-FBHF,546,2184,0,0,0.006515080574899912,c
real,wide,high,bv,0.5,plain-FBHF,547,2188,0,0,0.006500564981251955,c
real,wide,high,bv,0.5,plain-FBHF,548,2192,0,0,0.006486098747700453,c
real,wide,high,bv,0.5,plain-FBHF,549,2196,0,0,0.006471680477261543,c
